Descending order of local infl score,user@mention,Rank
38.0,sportbible,122
38.0,totalBarca,123
38.0,jfmarshall90,124
37.0,BarstoolJordie,125
37.0,prodnose,126
36.0,LaLigaEN,127
36.0,stu_a_rt,128
35.0,DrLindelaniM,129
35.0,RiseInSilence,130
34.0,dr_rita39,131
34.0,pressure_athl,132
34.0,GovWalker,133
33.0,IBM_iX,134
33.0,CanadiensMTL,135
33.0,focusattack,136
33.0,Herbalife,137
32.0,HoarseWisperer,138
32.0,TexasVolleyball,139
32.0,hottakeharry,140
31.5,vsactu,141
31.0,uninterrupted,142
31.0,MaddyDiemer,143
30.0,BarryHearn,144
30.0,EA,145
30.0,TheGammon,146
29.0,NiallSF,147
29.0,J2ocean_,148
29.0,MiamiHurricanes,149
29.0,adams0941,150
29.0,Coach_Dawkins,151
29.0,jackpgreen,152
28.5,Forbes,153
28.5,Mr_KevinJones,154
28.333333333333332,WrestlingNewsCo,155
28.0,Larry_Legend95,156
28.0,TimTrad,157
28.0,RichTVXSports,158
27.5,BarstoolBigCat,159
27.0,crockettpope,160
27.0,KevinHarvick,161
27.0,mickwhughes,162
27.0,AntonioArellano,163
27.0,ChinaDailyUSA,164
27.0,RobSchneider,165
27.0,kingcole44,166
26.333333333333332,CalumMcSwiggan,167
26.0,jjjooordyn,168
26.0,TagMeInBro,169
26.0,ESPNStatsInfo,170
26.0,KillianM2,171
26.0,ChrisTannehill,172
26.0,TEAspur,173
26.0,SONorthAmerica,174
25.0,DrSportPsych,175
25.0,jonathanhuskey,176
25.0,CFCSAUDIFANS,177
25.0,ikhurshudyan,178
25.0,nowthisnews,179
25.0,T_L_WilliamsPhD,180
24.0,cesarvidana,181
24.0,T_Ram133,182
24.0,sportsthread,183
24.0,LAFC,184
24.0,WillKunkelTV,185
24.0,Chelsea_HQ,186
24.0,supriyan,187
24.0,JayByrneKO,188
23.0,Sam_Vecenie,189
23.0,AOHunterWashUp,190
23.0,AP_Magazine,191
23.0,ManualAthletics,192
22.0,NASCAR,193
22.0,chvngjos,194
22.0,HoopsTribune,195
22.0,dcsportsbog,196
22.0,natasha_mercier,197
22.0,ATTACKWrestling,198
21.5,barstoolsports,199
21.0,RockLegends3,200
21.0,boredpanda,201
21.0,CBCNL,202
21.0,PagliaQuotes,203
21.0,SkrtRambis,204
21.0,KatieKatCubs,205
21.0,yungcastor,206
21.0,styIeonstreet,207
21.0,cbcian,208
21.0,NeersBarstool,209
21.0,DCzWall,210
20.18421052631579,barcacentre,211
20.0,JonBartlett66,212
20.0,MC_of_A,213
20.0,Sneakerholics,214
20.0,LAGalaxy,215
20.0,ksdknews,216
20.0,Diontree_,217
20.0,MacMallyMMA,218
20.0,VenusEnvyDrag,219
19.0,GavinPrestonMD,220
19.0,Sheril_,221
19.0,SunburnedAlbino,222
19.0,46Sports,223
19.0,shacknews,224
19.0,andreagrimes,225
19.0,GenerationIron,226
19.0,averipresleyy,227
19.0,JadeAngellBean,228
19.0,itsmajestyy,229
19.0,TylerReddick,230
18.0,ByTimGraham,231
18.0,7SportsXtra,232
18.0,tomicksn,233
18.0,clinton_ndum,234
18.0,dailynation,235
18.0,d_hughes57,236
18.0,APTNNews,237
18.0,JaguarUSA,238
18.0,RedSharkNews,239
18.0,edyong209,240
18.0,JanickSU,241
17.666666666666668,paulloduca16,242
17.5,FOXSoccer,243
17.25,itsnotJesusXO,244
17.0,TimMurray_MA,245
17.0,quotemeagain,246
17.0,katelythomason,247
17.0,NBCSWarriors,248
17.0,IndianaFever,249
17.0,cuaa,250
17.0,Dat_Guy_Otis,251
17.0,fiifianaman,252
17.0,OFSAARugby,253
17.0,doritnyc,254
17.0,Oneillworld,255
17.0,bfdirectorcc,256
17.0,wiganrugbyfans,257
17.0,siddellioo,258
17.0,teamloadedaau,259
17.0,fordhampreplax,260
17.0,nikta04,261
17.0,Lilglogir1,262
17.0,JeffHighSports,263
17.0,caupanthers,264
16.75,sportingnews,265
16.5,Siege_GG,266
16.0,LeBlew3v1Lead,267
16.0,Daniel11G99,268
16.0,Newsweek,269
16.0,TD1TribeKU,270
16.0,Taanwa_,271
16.0,rilydo,272
16.0,jakeadams520,273
16.0,EsqMontgomery,274
15.0,GlobalFundWomen,275
15.0,gott_julie,276
15.0,ThomboyD,277
15.0,AsherzMason,278
15.0,AlongsideWild,279
15.0,ArselloMusic,280
15.0,Krupin,281
15.0,KevinHylton1,282
15.0,JasonOchart,283
15.0,AA_Al_Tamimi,284
15.0,Tomas_Verde,285
15.0,Marlen112Boxing,286
15.0,EndAlcAdInSport,287
15.0,OleMissWBB,288
15.0,NoelRock,289
15.0,Skeptical_Mom,290
15.0,stugfb,291
15.0,___yaara,292
14.571428571428571,sportsinkansas,293
14.4,Chron_MattYoung,294
14.0,EHClothing,295
14.0,davelozo,296
14.0,MrChuckD,297
14.0,TLSportsMedia,298
14.0,Hub_Arkush,299
14.0,HYPELIFEmedia,300
14.0,mikepiazza31,301
14.0,iFrugalFitness,302
14.0,abc7newsbayarea,303
14.0,CanuckConcerned,304
14.0,eclassicautos,305
14.0,them,306
14.0,nypost,307
14.0,TVMoJoe,308
14.0,HerbalifeNews,309
14.0,FanDuel,310
14.0,FastCompany,311
14.0,Jaydollaah,312
14.0,SJNPSports,313
14.0,DawnFurness,314
14.0,NoHelmetsReq,315
14.0,fla02_,316
14.0,maxpapis,317
13.926829268292684,MsHelicat,318
13.538461538461538,vballadvice,319
13.0,Arsenal__Live,320
13.0,1981tigers1981,321
13.0,GRHS_Football,322
13.0,novogratz,323
13.0,PointGods,324
13.0,WideAsleepNima,325
13.0,FloCombat,326
13.0,caroline__boone,327
13.0,noexcuselax1,328
13.0,SoleIndividual,329
13.0,NBCSportsSoccer,330
13.0,elbigfred,331
13.0,RGJsports,332
13.0,WHUFCFZ,333
13.0,CoachDParker,334
13.0,Pierceathletics,335
13.0,sportsadn,336
13.0,SportsMDF,337
13.0,PaulGastin,338
13.0,MacDBlaise,339
13.0,Foxworth24,340
12.5,StockyardersRL,341
12.0,GolfWorld,342
12.0,R8DDTR,343
12.0,NRL,344
12.0,Rocketfan2503,345
12.0,OakStadiumWatch,346
12.0,YACymru,347
12.0,DevilsInsiders,348
12.0,BarstoolReags,349
12.0,ApacheAthltx,350
12.0,glenncolton1,351
12.0,TVLeeG,352
12.0,AndyLac32,353
12.0,GrandmaPattiA,354
12.0,libretotalk,355
12.0,breakground,356
12.0,LuxuryTaxBrand,357
12.0,Timmaaay_,358
12.0,pubhealthjobsuk,359
12.0,OUDailySports,360
12.0,kasen_kinchen,361
12.0,worflags,362
12.0,DrChrisHoward,363
12.0,UniversalORL,364
12.0,K_A_Ellis,365
12.0,MCGAMELIA,366
12.0,UCF_MBB,367
12.0,TolulopeBlack,368
12.0,warfieldscott,369
12.0,LibertyU,370
12.0,TNT83MMA,371
12.0,KROXRADIO,372
11.666666666666666,GuyBostonSports,373
11.666666666666666,tgsports,374
11.5,RussiaUN,375
11.5,SoundersFC,376
11.0,BlairBraverman,377
11.0,TyRonning7,378
11.0,hnatsss,379
11.0,HeatherChilders,380
11.0,716SportPodcast,381
11.0,FastandFemale,382
11.0,ReineckeWO,383
11.0,NASCARONFOX,384
11.0,manacheerleader,385
11.0,cj_disabledVet,386
11.0,Mighty__Muffins,387
11.0,Kwese_GH,388
11.0,RugbyCanada,389
11.0,MsAlexisCriss,390
11.0,thelilynews,391
11.0,UNGSoftball,392
11.0,rundm6,393
11.0,BrianStann,394
11.0,RajmaBegum,395
11.0,brandonbooker_,396
11.0,CoachBRooney,397
11.0,htsumura,398
11.0,acetheticallyy,399
11.0,danny_siler,400
11.0,innongwaru,401
11.0,lhygino,402
11.0,NotKizzee,403
11.0,joshgreenman,404
11.0,PatHarty,405
11.0,coachnatesmith,406
11.0,Kamg_Jnr,407
11.0,ErinLea7,408
11.0,KatiMorton,409
11.0,nsaahome,410
11.0,biancadoodless,411
11.0,luigitheplatano,412
11.0,ninaandtito,413
11.0,ChefTrillie,414
11.0,b0llyknick3rs,415
11.0,Nightline,416
11.0,LovePECPD,417
11.0,StuartOwenSD,418
11.0,NHSTracknField,419
11.0,JordanNoRetro,420
10.5,Reds,421
10.5,EvertonBlueArmy,422
10.0,stan_sdcollins,423
10.0,EliotShorrParks,424
10.0,EADT24,425
10.0,nosebleeds_,426
10.0,er_cheer,427
10.0,FoxBusiness,428
10.0,StevenRummage,429
10.0,mrandrewdickson,430
10.0,Darrenfrehill,431
10.0,SportsTaxMan,432
10.0,TWHSAthletics,433
10.0,Biggleswade1874,434
10.0,CamBeard2,435
10.0,BigTeezo,436
10.0,UNI_wrestling,437
10.0,RiskMgr_FSUSD,438
10.0,BathHS_PawPrint,439
10.0,heinski13,440
10.0,shebalebb,441
10.0,TyrekeWright10,442
10.0,2Guys1Basket,443
10.0,AnfieldHQ,444
10.0,dv4829,445
10.0,redsoxstats,446
10.0,sajede_dalili,447
10.0,CoachGrajeda,448
10.0,M0NSTROUS,449
10.0,StrtNotoriety,450
10.0,SneakerKingsHQ,451
10.0,OfficialBullsRL,452
10.0,man_groove,453
10.0,PowderMagazine,454
10.0,JasonBurnett_,455
10.0,nitzbluv,456
10.0,NotJackKemp,457
10.0,LowesClassic,458
10.0,YouXantRelate,459
10.0,steelyamanz,460
10.0,MarkNagi,461
10.0,dpshow,462
10.0,Shelley_Isai,463
10.0,CoachMinor,464
10.0,AWSM_SportMedia,465
10.0,MarieAnnUK,466
10.0,Shaz_SMAC,467
10.0,IAm_JameFlame,468
10.0,StacksBreadup,469
10.0,BCSchoolSports,470
10.0,billboard,471
10.0,coachinggripes,472
9.875,11AliveSports,473
9.8,PrepsNow,474
9.75,SeanEFrye,475
9.5,marcdavissports,476
9.5,StDomsAthletics,477
9.5,calstampeders,478
9.5,mlaughman,479
9.472222222222221,BBCHelenaLee,480
9.375,hendopolis,481
9.333333333333334,PSCLBaseball18,482
9.0,heraldandreview,483
9.0,DerekAggie06,484
9.0,Hannah_kraakman,485
9.0,dxmay017,486
9.0,DanonymousMan,487
9.0,XavierCopening,488
9.0,MockingTheDraft,489
9.0,Casements_Minor,490
9.0,VH1,491
9.0,CUBuffsWLax,492
9.0,BUsoftballcoach,493
9.0,marycclarke,494
9.0,kenshropshire,495
9.0,BryceRowe4343,496
9.0,twithersAP,497
9.0,Coop__10,498
9.0,HicksFlair,499
9.0,Phenom_Hoops,500
9.0,ClacesShadow,501
9.0,Rocklanddogs,502
9.0,zbitter,503
9.0,chxnnie_,504
9.0,successseriesvr,505
9.0,PrinceHAK33M,506
9.0,rodb,507
9.0,TJProvincial,508
9.0,justaballgame,509
9.0,SneakerMafiaHQ,510
9.0,JamieHaleSports,511
9.0,CBCMoncton,512
9.0,NiceSportswear,513
9.0,BankableInsight,514
9.0,sneaker_talk,515
9.0,womaninmedicine,516
9.0,vocativ,517
9.0,iShahmir,518
9.0,jevannnii,519
9.0,TreyKeesee,520
9.0,HSassassins18,521
9.0,Northmen_CHEER,522
9.0,TRMaxtoneSmith,523
9.0,NoirMJ,524
9.0,psuaffleck,525
9.0,England_RL,526
9.0,CoachingMSmith,527
9.0,HarueIm,528
9.0,UWDailySports,529
9.0,FS1,530
9.0,NYCFCHelp,531
9.0,lisahepworth,532
9.0,plasmenai,533
9.0,edrormba,534
9.0,KENNETH38226372,535
9.0,lostteddybear,536
9.0,pipms,537
9.0,nehemiah_adams,538
9.0,ExclusVipSports,539
9.0,RichdelaRiviere,540
9.0,KISDAthletics,541
9.0,JessTrengove,542
9.0,DylanSmith34,543
9.0,umairh,544
9.0,AHSRocketSports,545
9.0,poundingtherock,546
9.0,peter_minnesota,547
8.5,therealsteavis,548
8.5,SFGiants,549
8.5,BarDown,550
8.5,UnitedsRelated,551
8.428571428571429,HK_Barber,552
8.333333333333334,SoulsDefence,553
8.333333333333334,TorontoArgos,554
8.2,Reuters,555
8.0,WinCity_BBall,556
8.0,jennarover16,557
8.0,ClarkJaylee,558
8.0,AlimMcneill,559
8.0,KCTVDani,560
8.0,WHathletics,561
8.0,SunSentinel,562
8.0,jamesinsurrey,563
8.0,mminthecity,564
8.0,KyleSpenillo,565
8.0,Eurosport_UK,566
8.0,ReggieChatman,567
8.0,BishopSuttonTC,568
8.0,DianeMariePosts,569
8.0,sushimademedoit,570
8.0,PSAltoonaLions,571
8.0,Officialkadz,572
8.0,JerrilRechter,573
8.0,nyknicks,574
8.0,cozyfits,575
8.0,FlyTimesHQ,576
8.0,KelseyVNews,577
8.0,outersanctum01,578
8.0,activeforlife,579
8.0,BrodyismeFriend,580
8.0,A_Katzman83,581
8.0,mermaidbl00d,582
8.0,johnny_beisbol8,583
8.0,LasVegasLocally,584
8.0,KaraCalavera,585
8.0,warriorsvox,586
8.0,RosiSexton,587
8.0,TJRicks_TSP,588
8.0,prorodeocanada,589
8.0,SIRCtweets,590
8.0,JorielParmi,591
8.0,NSWBreakers,592
8.0,LUMuskies,593
8.0,gregmiller68,594
8.0,Yesterday_Today,595
8.0,CFTalk,596
8.0,DeclanKearneySF,597
8.0,Stateinvasion,598
8.0,niconiimariners,599
8.0,Taizoreferee,600
8.0,DyeStat,601
8.0,gtrahan9,602
8.0,dkayevo,603
8.0,nwalks,604
8.0,morgan_murphy,605
8.0,DelishaMJones,606
8.0,RegalMovies,607
8.0,Nazareth_Swifts,608
8.0,_MINDman777,609
8.0,JustifiableFist,610
8.0,mboyle1959,611
8.0,its_tanuu,612
8.0,TwitterCanada,613
8.0,gabixmaltese,614
7.666666666666667,FOXSports,615
7.666666666666667,_shireenahmed_,616
7.5,AttachMax,617
7.5,dailyrecordspts,618
7.5,VintageWearHQ,619
7.357142857142857,Sports_Night,620
7.333333333333333,JSnodsEnq,621
7.333333333333333,2018USAGames,622
7.0,Illibuck1,623
7.0,FryTheSportsGuy,624
7.0,officialRTE2,625
7.0,ESPNWWOS,626
7.0,kierstennaveryy,627
7.0,kolo94303,628
7.0,kentcricket,629
7.0,LAmaroongold,630
7.0,CKAwrestling,631
7.0,Integrity_BBall,632
7.0,dgworek,633
7.0,LowriCerysEd,634
7.0,shsathleaders,635
7.0,ChapD_,636
7.0,Ubercapper,637
7.0,JHunter023,638
7.0,ConcordBBB,639
7.0,BIUK,640
7.0,_YoungWave,641
7.0,TheVoiceNews,642
7.0,JAAVRGSJ,643
7.0,alyhess_3,644
7.0,malcolmcannon62,645
7.0,drkellierose,646
7.0,ABQBizFirst,647
7.0,mclaff_cfr,648
7.0,Nenagh9,649
7.0,LoganJohnson04,650
7.0,strong_science,651
7.0,kustoo,652
7.0,ItsTheBoss_Tho,653
7.0,YeagerSpartanFB,654
7.0,Adweek,655
7.0,MattThompson91,656
7.0,JasonAllanUK,657
7.0,craig_jipson,658
7.0,POSTwrestling,659
7.0,ShutdownLine,660
7.0,ABC7Robert,661
7.0,JoQuinn22,662
7.0,vintagexpast,663
7.0,islandproball,664
7.0,langwhitaker,665
7.0,UWEMScSportEx,666
7.0,Joshbrown66,667
7.0,AppObResCen,668
7.0,PatMcLoone,669
7.0,kerritroyer,670
7.0,Independent,671
7.0,RV_SportsMed,672
7.0,BobGreenburg,673
7.0,axios,674
7.0,PaulZeise,675
7.0,iowastatedaily,676
7.0,BNBlitzNow,677
7.0,UFCPI,678
7.0,KvilleFootball,679
7.0,NBCSNationals,680
7.0,BucksPR,681
7.0,DanielHemric,682
7.0,kevintresolini,683
7.0,ahmadf_o,684
7.0,CalQuinn_,685
7.0,PBS,686
7.0,Alaaego,687
7.0,KNSports,688
7.0,heraldscotland,689
7.0,raincityseries,690
7.0,FatouSadio,691
7.0,D0UGFRESH,692
7.0,woodsamantha,693
7.0,SmarterGood,694
7.0,WeGotDopeKicks,695
7.0,DonnieB86,696
7.0,shannon_fiona,697
7.0,coachforce,698
7.0,tjoe54,699
7.0,sarahmh0218,700
7.0,stuartpstevens,701
7.0,scuddacam021,702
7.0,HiImKeith_,703
7.0,JackieeeFlo,704
7.0,Fox9Sports,705
7.0,j_spencer10,706
7.0,ScottABC7,707
7.0,shawnjustice,708
7.0,theywantboog,709
7.0,joneil97,710
7.0,iSprint___,711
7.0,Wojispn,712
7.0,MickFoley76,713
7.0,HoodedMan,714
7.0,hannahjoseph199,715
7.0,RachelDePompa,716
7.0,LillyAnnOHora,717
7.0,CoachKAdkins,718
7.0,_jallen13_,719
6.666666666666667,NEABanditElite,720
6.588235294117647,okprepsextra,721
6.5,BarcaLisa10,722
6.5,DamonSalvadore1,723
6.5,_JakeRussell,724
6.5,WhatToWearHQ,725
6.5,arrogantera,726
6.5,USABChamps_West,727
6.5,sbrown2pt0,728
6.5,illinoispolicy,729
6.25,big73miller,730
6.2,FOXSPORTSAZ,731
6.166666666666667,VToolSoutheast,732
6.0,nottheanne,733
6.0,EMittendorfMD,734
6.0,SportsPac12,735
6.0,PatentPurple,736
6.0,Gq14Greg,737
6.0,tunein,738
6.0,ProspexNation,739
6.0,SirRed5,740
6.0,CNBC,741
6.0,buckmartinezfan,742
6.0,rule_marilyn,743
6.0,Msubgoofin,744
6.0,HHSRebelSports,745
6.0,CofBCommRecGM,746
6.0,Blazers_MML,747
6.0,MiGroup_sport,748
6.0,wbuxtonofficial,749
6.0,DrDavid_Hughes,750
6.0,mistressmatisse,751
6.0,SignatureFBO,752
6.0,jcprice59,753
6.0,FillzTheVoid,754
6.0,NicoleAuerbach,755
6.0,0010101X,756
6.0,orionisready,757
6.0,acidicpeach,758
6.0,blbLXXXII,759
6.0,mcgidotorg,760
6.0,SportsGamersOn,761
6.0,TheMoCoShow,762
6.0,NewstalkFM,763
6.0,Trenton_Skinner,764
6.0,PropSwap,765
6.0,mrtroylynch,766
6.0,IWASport,767
6.0,WSJFinReg,768
6.0,10bandzbenny,769
6.0,SportClubOfReef,770
6.0,BowermanTC,771
6.0,KirbyMedical,772
6.0,MCRRangerRL,773
6.0,SixPackJack_Pt2,774
6.0,ATLSAHM,775
6.0,BoswellsDance,776
6.0,LCFootballTeam,777
6.0,thesimpleparent,778
6.0,GorseinonFire,779
6.0,andreakw,780
6.0,SI_Swimsuit,781
6.0,APSE_sportmedia,782
6.0,EmilyCWaldon,783
6.0,ASeaOfBlue,784
6.0,paulmeadors,785
6.0,JamieSpence93,786
6.0,JRRStark,787
6.0,adg_5,788
6.0,KennyMcVital,789
6.0,Seth_oduro1,790
6.0,dc_preps,791
6.0,gbellseattle,792
6.0,neillduffy,793
6.0,NormanChad,794
6.0,jordash_junior,795
6.0,MagazineNiche,796
6.0,bexbates,797
6.0,OWHnews,798
6.0,Nixon_Robocop,799
6.0,QuakerSports,800
6.0,MorinToon,801
6.0,Astros_Baseball,802
6.0,MsGinexLMES,803
6.0,MidcoSNKansas,804
6.0,RWJBarnabas,805
6.0,SkySportsBoxing,806
6.0,versarxhie,807
6.0,BFinn86,808
6.0,NPDMattPowell,809
6.0,NCHSAA,810
6.0,2Ayews1Club,811
6.0,nbc4i,812
6.0,KarolyneDay,813
6.0,EdisonHoops,814
6.0,IndieWire,815
6.0,_tomstanley_,816
6.0,ferraribsas,817
6.0,visitphoenix,818
6.0,SSFCRABBITOHS,819
6.0,spot_katie,820
6.0,ScottMokma,821
6.0,eofl,822
6.0,SunnyBlondie,823
6.0,PnjBrian,824
6.0,MadisonLHolden,825
6.0,asamkhan852,826
6.0,hypervocal,827
6.0,EdwardEgrosFox4,828
6.0,droflow_mitch,829
6.0,HSFBamerica,830
6.0,rickycgarrett,831
6.0,volkswagenms,832
6.0,purehavuk,833
6.0,chris2803,834
6.0,CobyReed_,835
6.0,clpezzola,836
6.0,Simon53767305,837
6.0,LinfieldLadies,838
6.0,mhmavericks,839
6.0,dan_dooner,840
6.0,TheTampaCC,841
6.0,alinkphoto,842
6.0,the_cubber,843
6.0,sport_svoleybal,844
6.0,mr_asiwaju,845
6.0,KH_Softball,846
6.0,TBSpsychology,847
6.0,tmbsfm,848
6.0,gabriel__long,849
6.0,MisterRewind,850
6.0,Chaosxsilencer,851
6.0,27Knoxy,852
6.0,ItsDanSheehan,853
6.0,tsengputterman,854
6.0,Rosie_Eccles96,855
6.0,CPetersWTRF,856
6.0,RealGregg,857
6.0,peck_aubrey,858
6.0,NewYorkRedBulls,859
6.0,MUFCredz,860
6.0,GeorgeForeman,861
6.0,uctkokomo,862
6.0,GreySkyNoise,863
6.0,Mr4thAndLong,864
6.0,UFCFightPass,865
6.0,RossBjorkAD,866
6.0,Jheroronan,867
6.0,our_rachel,868
6.0,PaulMurray_5kGP,869
5.714285714285714,LSPReport,870
5.666666666666667,nypostsports,871
5.666666666666667,BWCrossingBroad,872
5.615384615384615,NESN,873
5.5,WhitecapsFC,874
5.5,jeffmalmgren,875
5.5,peter_king,876
5.5,OchsnerHealth,877
5.5,dallasathletics,878
5.333333333333333,ChuckModi1,879
5.166666666666667,FOXSportsPR,880
5.052631578947368,lacrosse_videos,881
5.0,MHSmiAthletics,882
5.0,Vongni,883
5.0,JamesCatullo,884
5.0,2d_sports,885
5.0,newsheraldinoh,886
5.0,footballvic,887
5.0,SportingLifeArk,888
5.0,Sp0rtsTalkJo3,889
5.0,SportyDiva,890
5.0,BeefyBotham,891
5.0,AmyxJean,892
5.0,kba_sports,893
5.0,Gurmgaming,894
5.0,coachcodutti,895
5.0,ssaavannnah,896
5.0,firstdown36,897
5.0,IRepresentMe23,898
5.0,BuffLaxAcademy,899
5.0,HNBSportsNet,900
5.0,zholguin21,901
5.0,katieisabella16,902
5.0,killakayyz,903
5.0,laurasportslaw,904
5.0,MenswearDeals,905
5.0,KPRC2,906
5.0,SportsTimeOhio,907
5.0,DaveJenkins56,908
5.0,FierceTheBandit,909
5.0,Junior_NAA,910
5.0,StolenBikesAU,911
5.0,TheRealCoco____,912
5.0,SHONic_,913
5.0,team_louisiana,914
5.0,AR_Sticks,915
5.0,Independent_ie,916
5.0,SevenoaksTownFC,917
5.0,azc_preps,918
5.0,jonlsullivan,919
5.0,Thunder_Stormm,920
5.0,NFLFootballOps,921
5.0,ch_sprincipal,922
5.0,gahhhdamn123,923
5.0,craigmurdoch11,924
5.0,Center4PE,925
5.0,sailing_bc,926
5.0,WhiteSox_Jack,927
5.0,AFLQSchoolFooty,928
5.0,SAthleteDevChat,929
5.0,WVUonline,930
5.0,ChadShilson,931
5.0,theMRC,932
5.0,BTHSEastLancers,933
5.0,HumanRightsPost,934
5.0,_manaz_,935
5.0,NatePrater402,936
5.0,robpattinsonww,937
5.0,HumanRightsPath,938
5.0,GregMooredotca,939
5.0,waterhayoats,940
5.0,KSHSAA,941
5.0,TheLondonBeach,942
5.0,EllenParker6,943
5.0,mskubala,944
5.0,coachthomas,945
5.0,jbrockuga,946
5.0,PatrickMConnor,947
5.0,10kElias,948
5.0,ELEGBETE1,949
5.0,FIJIWater,950
5.0,mikecuales,951
5.0,FanSided,952
5.0,DavidMGolf,953
5.0,GreysAnatmyQ,954
5.0,LHSWolverine,955
5.0,JeromeQuinn,956
5.0,marvelouspapii,957
5.0,nooknation,958
5.0,jbhlm,959
5.0,CoachMoseOUAZ,960
5.0,CaraCAitchison,961
5.0,abms44,962
5.0,supartyka,963
5.0,aedweb,964
5.0,LordHumphreys,965
5.0,DarylBrazeau,966
5.0,josefjacobson89,967
5.0,MarkusMannheim,968
5.0,beattoken,969
5.0,JoshMarchbank,970
5.0,PredlinesNSH,971
5.0,CoachQsMustache,972
5.0,MVI_sports,973
5.0,ANTIDOPINGS_EU,974
5.0,CoachBBuchanan,975
5.0,ashandgas,976
5.0,madisoncarnes9,977
5.0,BobSlovak13,978
5.0,gregblood,979
5.0,GraemeKelly1,980
5.0,GeeseLV,981
5.0,A_Flawed_King,982
5.0,MarchTownFC,983
5.0,odsteve,984
5.0,JMBpreps,985
5.0,RSS0004,986
5.0,SECfootball,987
5.0,MSURadio_WMSV,988
5.0,K8_Brown68,989
5.0,clashboy23,990
5.0,NDN_PrepZone,991
5.0,jet79,992
5.0,CosmicRiptide,993
5.0,Arlenv1,994
5.0,NPNBlythNPT,995
5.0,Gianaaaa,996
5.0,5liveSport,997
5.0,HimaHeathensRFC,998
5.0,AlemanyFootball,999
5.0,CPyles8,1000
5.0,tineo148,1001
5.0,Tineo1Hector,1002
5.0,shane_riordan,1003
5.0,muscle_fitness,1004
5.0,iClevedon,1005
5.0,ForresDee,1006
5.0,Si_Roach,1007
5.0,_NMAA,1008
5.0,EquiSpace,1009
5.0,Ballstate_ATC,1010
5.0,bethannd19,1011
