Descending order of local infl score,user@mention,Rank
4.0,asifahsankhan,200
4.0,BearPawChris,201
4.0,CaptainJLasc,202
4.0,TGfUInfo,203
4.0,Tonyfitzmauric2,204
4.0,PulaskiSoftbal,205
4.0,CSmithScout,206
4.0,Feministory,207
4.0,WARFRadio,208
4.0,ego_biggest,209
4.0,pe_davis1,210
4.0,LSU,211
4.0,muskrosevintage,212
4.0,JoshLJackson10,213
4.0,as_it_matters,214
4.0,EveyJacob,215
4.0,Raceday2011,216
4.0,hiddensalezone,217
4.0,Heritage_Sport,218
4.0,OUAZKenny,219
4.0,johnmaddox,220
4.0,JFreepicks,221
4.0,FlanaganNJTV,222
4.0,ipgphotography,223
4.0,OfficialCWD,224
4.0,oceantocity,225
4.0,snowycats,226
4.0,braves16u,227
4.0,InstoniansCC,228
4.0,CharlotteG1711,229
3.6666666666666665,jela9ja,230
3.5,Oldfirmfacts1,231
3.5,bikeregister,232
3.5,JimB3rd,233
3.5,CarBombBoom13,234
3.0,ps6811,235
3.0,tsitra360,236
3.0,ProAmSports,237
3.0,capsunitedfczw,238
3.0,hellmann_nick25,239
3.0,JudyReiser,240
3.0,LizIzWild,241
3.0,BehindTheGloves,242
3.0,SabukAfridi,243
3.0,methodracewheel,244
3.0,NBCDowdMan5000,245
3.0,BGSPE1,246
3.0,BeccaWVGirl,247
3.0,_equain,248
3.0,Spruce_Meadows,249
3.0,RacingDaily,250
3.0,HockeyNight_OTT,251
3.0,mmafightermgmt,252
3.0,StarTimes_Ng,253
3.0,ProfKRichardson,254
3.0,speedwaydigest,255
3.0,impromelbourne,256
3.0,Beto4SenateSA,257
3.0,inthe_kookiejar,258
3.0,Overmayor,259
3.0,FambroughAdv,260
3.0,TrumanAthletics,261
3.0,FremontTherapy,262
3.0,KittyCat_Cammy,263
3.0,aaronbronsteter,264
3.0,MissClairabelle,265
3.0,RAMSPORTFITNESS,266
3.0,TooToughToTame,267
3.0,CliffShiko,268
3.0,RLSsport,269
3.0,rmccsportsreco1,270
3.0,fruityoongs,271
3.0,MySpecta,272
3.0,TwinsDiversity,273
3.0,WPalmerSport,274
3.0,RiverwoodAcad,275
3.0,tilly64,276
3.0,Metalsub_,277
3.0,YukonGale,278
3.0,Gift_of_Kit,279
3.0,ISD709News,280
3.0,dejazimako007,281
3.0,cmfw_,282
3.0,ohiodnr,283
3.0,PaulMSports,284
3.0,JRreportsports,285
3.0,rnm29461,286
3.0,EllySpaceMusic,287
3.0,duPontREGISTRY,288
3.0,TopRatedMMA,289
3.0,TheSpec,290
3.0,asmaaan208,291
3.0,volkstyles,292
3.0,CoachToop,293
3.0,PeoriaAZ,294
3.0,LimitGovt,295
3.0,WMoneyball,296
3.0,LactiGo,297
3.0,worldcup2018ru2,298
3.0,digitalbookgirl,299
3.0,Devin_Ugland,300
3.0,karateinnigeria,301
3.0,AggieSportsNet,302
3.0,LloydyAVFC,303
3.0,JeromeElam,304
3.0,pigginsmart1,305
3.0,house_txt,306
3.0,NCCSschools,307
2.8333333333333335,KentishFootie,308
2.754385964912281,dinfomall,309
2.75,Covers,310
2.6666666666666665,TheSportsCircus,311
2.5,coutinho9,312
2.5,dorsetdestroyer,313
2.5,JasonMinnix,314
2.5,moanatribe,315
2.5,SerenityNowPod,316
2.5,sportsshotsnews,317
2.5,ButcherBoy415,318
2.375,Coachles_Sports,319
2.3333333333333335,EricRicheymedia,320
2.25,CDSFSportandFit,321
2.1666666666666665,FeltasticFelts,322
2.0833333333333335,DesignsByRAJA,323
2.0,DakroubOsama,324
2.0,YokohamaTC,325
2.0,GlennOsmundson,326
2.0,knaas,327
2.0,EPLnewsSKY,328
2.0,ivyblu08,329
2.0,healthfitness_p,330
2.0,badunclep,331
2.0,colourflowactiv,332
2.0,WhistleblowerHB,333
2.0,Team_AbuDhabi,334
1.75,OUMensGolf,335
1.6666666666666667,joearrigo,336
1.5555555555555556,EverythingKodi,337
1.5,TrevorDame,338
1.5,thedfspodcast,339
1.5,IakoubiY,340
1.5,coachrick37,341
1.5,SpoinExport,342
1.5,Integralhockey,343
1.5,BettingPod,344
1.5,Organics4Free,345
1.5,SportInfoNet,346
1.5,Giveaway_Plus,347
1.5,BruceAitchison,348
1.5,DoubleTechCincy,349
1.5,grip_slip,350
1.5,FanFunDamian,351
1.4285714285714286,HealthSpor,352
1.3333333333333333,OTLSPORTS,353
1.3333333333333333,the_best_daily,354
1.3333333333333333,bijancbayne,355
1.3333333333333333,readJerome,356
1.25,real_match,357
1.0,ringstar,358
1.0,CBSsportsBburg,359
1.0,livevirtualbid,360
1.0,bettintipsapp,361
1.0,LeaveYourStamp,362
1.0,BandanaFever,363
1.0,DINGNews,364
1.0,lovesportradio,365
1.0,matrixsportwear,366
1.0,bodybuildinguk3,367
