Descending order of local infl score,user@mention,Rank
8.0,Oledobrasil,231
8.0,annaa_michele,232
8.0,MaciCire,233
8.0,Maine093,234
8.0,LT__10,235
8.0,recordsANDradio,236
8.0,glenn_shough,237
8.0,GTMBB,238
8.0,Sport_Witness,239
8.0,StrattonZoe,240
8.0,PBSLrnMedia,241
8.0,charlie_savage,242
8.0,marcoknoot,243
8.0,joelsensenig,244
8.0,AliFitz15,245
8.0,s_amir10,246
8.0,Jereh023,247
8.0,colin_11_May,248
8.0,Big_Glant24,249
8.0,empressxhoshi,250
8.0,ADMegs_10,251
8.0,HPbasketball,252
8.0,MashableDeals,253
8.0,jamdugg,254
8.0,chasellane,255
8.0,cjbaseball6,256
8.0,GreggColli,257
7.5,outsidemagazine,258
7.333333333333333,geoffschwartz,259
7.0,emmaaraphael,260
7.0,mwindex,261
7.0,MarkoftheGODS,262
7.0,will_watson,263
7.0,theScore,264
7.0,0gwrestler,265
7.0,GameTimePA_SC,266
7.0,BrevardIsaiah,267
7.0,PurpleRow,268
7.0,jjcoop36,269
7.0,FrontFootBoxing,270
7.0,temss_,271
7.0,SiavoushF,272
7.0,Intimidators,273
7.0,Bpete5517,274
7.0,WWarped,275
7.0,syzygyksy,276
7.0,ItsAdoS,277
7.0,GhaffarDawnNews,278
7.0,PSNKsports,279
7.0,GoldCoastINTER,280
7.0,aileenbianey,281
7.0,gleds13,282
7.0,SirActionSlacks,283
7.0,AliTheAnsari,284
7.0,taylahpham,285
7.0,columcronin,286
7.0,blubeetle3,287
7.0,jbarriga99,288
7.0,Shedon30,289
7.0,CatchItKansas,290
7.0,RiggsBarstool,291
7.0,mollybreanne,292
7.0,RocktopCoach,293
7.0,jamarsavon,294
7.0,parsonsandrew,295
7.0,Alf954,296
7.0,DTplaylist,297
7.0,Justice_Sports,298
7.0,jay_perry,299
7.0,Mr_br1ghtside90,300
7.0,dalecheesman4,301
7.0,KP8Design,302
7.0,Danilo_LT,303
7.0,Shas_O_Udas,304
7.0,el_iot,305
7.0,mgalvin007,306
7.0,godsgirl8494,307
7.0,Jome20,308
7.0,Tadala_Kadula,309
6.666666666666667,njdotcom,310
6.0,JaylenOverMJ,311
6.0,UnkSilkk,312
6.0,RHopkins1411,313
6.0,NostraThomasHN,314
6.0,patsbetter,315
6.0,KeyshawnEvans1,316
6.0,mattyoung101,317
6.0,TheYoDude,318
6.0,GopherWHockey,319
6.0,TUClubSoftball,320
6.0,lilkieee,321
6.0,BradMcElhinny,322
6.0,NyleEllis_,323
6.0,Diane_7A,324
6.0,RickTrae,325
6.0,qhhs_baseball,326
6.0,natbkidd_,327
6.0,Cold3st_Gorilla,328
6.0,VarsityMedia,329
6.0,YahooFinance,330
6.0,OwensExpress,331
6.0,lamontinii,332
6.0,soccergabs_,333
6.0,SteveTwerksalot,334
6.0,tamarheart15,335
6.0,kitttybabyy,336
6.0,jtownJammers,337
6.0,courierthescore,338
6.0,steigmannally,339
6.0,tooo_freeshh,340
6.0,ikutoisahobo,341
6.0,marshymerrill16,342
6.0,kirbymadyson_,343
6.0,JeffCoxWGXA,344
6.0,galtzz,345
6.0,bh57era,346
6.0,SimplyMe_IWU,347
6.0,hockey_boi,348
6.0,HubmenHoops,349
6.0,DalyGalloway,350
6.0,belwonderland,351
6.0,Jason15Robinson,352
6.0,SpecificNY,353
6.0,ryguyblake,354
6.0,BVAFootball,355
6.0,misstrace7,356
6.0,borjesson4,357
6.0,thei8en4_lance,358
6.0,HaileyburyFC,359
6.0,ahcraaaap,360
6.0,RatKing,361
6.0,TylerUde4,362
6.0,Jon_G_Olson,363
6.0,coreygivesbucks,364
6.0,TheFunnycator,365
6.0,its_shaokhan,366
6.0,2sheenz,367
6.0,whsfockey,368
6.0,NickJBuckley,369
6.0,Annie2859,370
6.0,MelissaHoneyEsc,371
6.0,GraysenMeyers,372
6.0,VictoriaPeckham,373
6.0,KickButt33,374
5.666666666666667,ChicagoSports,375
5.5,Lebhino6,376
5.5,MarkAKunz,377
5.0,scratchingshed2,378
5.0,MGiles_Jr,379
5.0,TLuke06,380
5.0,wowsamwhy,381
5.0,KechingUpToYou,382
5.0,chrisgreyyyy,383
5.0,leiahlonglegs,384
5.0,jesus_jimz,385
5.0,allie_beberniss,386
5.0,reynamiagalvan,387
5.0,brandometry,388
5.0,robsaraider73,389
5.0,cd1mages,390
5.0,cknoblock17,391
5.0,ChiefHuncho__,392
5.0,austin360,393
5.0,dcurlyy,394
5.0,_jalmond11,395
5.0,treycambere,396
5.0,carlchery,397
5.0,97InThe5th,398
5.0,ramirezrene6,399
5.0,NerdPyle,400
5.0,KCCAthletics,401
5.0,hchisum,402
5.0,USChamber,403
5.0,NeoDeJenero,404
5.0,HayleyJanePeace,405
5.0,ShoreSportsNet,406
5.0,StirUniNews,407
5.0,indyhsscores,408
5.0,GbbBattle,409
5.0,Alphazavala,410
5.0,Patharveynews,411
5.0,ozan_rahil,412
5.0,OfficialPDickov,413
5.0,HerndonLive,414
5.0,Rivermi49453513,415
5.0,DavePalermo4,416
5.0,khal2m_ukay,417
5.0,cody_ross18,418
5.0,e2youngenginee1,419
5.0,martin_moorman,420
5.0,onpnwtime,421
5.0,NBCSCeltics,422
5.0,MauriEsq,423
5.0,alciGH1S,424
5.0,blakesebring,425
5.0,TheSuzieHunter,426
5.0,camps_ls,427
5.0,Bmac0507,428
5.0,alexaphilippou,429
5.0,khunter10,430
5.0,haidenkreber,431
5.0,callum_ilott,432
5.0,williamsonlmes,433
5.0,KWCH12,434
5.0,FlippinKatie,435
5.0,jerryxfeng,436
5.0,life_as_autumnn,437
5.0,succubus789,438
5.0,KyWalker10,439
5.0,amolayag,440
5.0,Misslamide,441
5.0,bekah_green22,442
5.0,caysi_dilla,443
5.0,SD_Sports19,444
5.0,TheMiamiFC,445
5.0,Omnico_SA,446
5.0,PositiveWithMS,447
5.0,SH_MediaStudies,448
5.0,Zdane99,449
5.0,reyespedro105,450
5.0,dcprice71,451
5.0,evidentlyevelin,452
5.0,carvs81,453
5.0,Lauren_Neer15,454
5.0,LMACK301,455
5.0,savegetables,456
5.0,accent_tennis,457
5.0,seyijenkins,458
5.0,osmeldinero,459
5.0,Umzwandile1,460
5.0,smgbourgeois,461
5.0,Samantha__Stake,462
5.0,ashleyg_htx,463
5.0,garymasonglobe,464
5.0,tainteddemo1,465
5.0,romcomhes,466
5.0,CelticOffaly,467
5.0,TheAthleticBOS,468
5.0,_ivajay,469
5.0,TimCaseyPhoto,470
5.0,InsideDisney407,471
5.0,tony99suarez,472
5.0,Oscar_molina7,473
5.0,AthleteCentered,474
5.0,FifaGawd,475
5.0,Babygiwa,476
5.0,cclonghorn,477
4.5,timesscores,478
4.5,AlWillmanSports,479
4.0,KevLimbombe,480
4.0,Inc,481
4.0,aiden_charest,482
4.0,rowland290,483
4.0,IanCheeseman,484
4.0,VCCOhioWarriors,485
4.0,wustinn,486
4.0,andreinagina_,487
4.0,philthy295,488
4.0,mel_ba13,489
4.0,boda_lanre,490
4.0,teddyArrives,491
4.0,armadillorollup,492
4.0,rickymolina21_,493
4.0,BFHSBSIL,494
4.0,FubaBasketball,495
4.0,bwallace2118,496
4.0,justin_peters11,497
4.0,nickmaraldo,498
4.0,WesCleveland5,499
4.0,HorseGirlAmy,500
4.0,Phil_JKD,501
4.0,RugbyKingston,502
4.0,nanoescaliente,503
4.0,ElliotHackney,504
4.0,malgharaballi,505
4.0,Steffle93,506
4.0,KKardash_2022,507
4.0,Kaylhaaa,508
4.0,awesomelocks,509
4.0,SunSport,510
4.0,SimonGerathy,511
4.0,midviewcoach,512
4.0,IanMcDougall1,513
4.0,jxlani,514
4.0,WandSchoolGames,515
4.0,RealMattCarey,516
4.0,SwarajyaMag,517
4.0,ActiveAlberta,518
4.0,thippy69,519
4.0,_DiskaCorey,520
4.0,Soni42,521
4.0,bjcolangelo,522
4.0,RutherfordCo,523
4.0,L4PatNadeau,524
4.0,edgar__44,525
4.0,jsavite,526
4.0,STE_XCI,527
4.0,Tennis_Now,528
4.0,Dkidsy3,529
4.0,AP_NFL,530
4.0,LukeUnitedd,531
4.0,ZionFrazier,532
4.0,MLB,533
4.0,25yayay25,534
4.0,_rmjnr,535
4.0,KwantelRaines,536
4.0,TheElwins,537
4.0,madzchristopher,538
4.0,Area27VA,539
4.0,KaitlynRoot_,540
4.0,NewsomeWolvesFB,541
4.0,therese10101958,542
4.0,KristinaKuzmic,543
4.0,maryam_fcb,544
4.0,shauna_harless,545
4.0,_WildfireSports,546
4.0,yvngjunior_,547
4.0,SneakyJoeWGR,548
4.0,SGDerek_3,549
4.0,GregorReynolds,550
4.0,DarekSharp,551
4.0,itsfaitthh,552
4.0,senbmckenzie,553
4.0,NPTSethButler,554
4.0,SassyMsViolet,555
4.0,highfieldlittle,556
4.0,MatthewFritzius,557
4.0,LeftyShamus,558
4.0,Warehouse_Ball,559
4.0,biguzisosa,560
4.0,SheSheHampton,561
4.0,BOSSMANLOVESYOU,562
4.0,zackrosss,563
4.0,CoachZFoster,564
4.0,GirlStreams,565
4.0,MooseOnAir,566
4.0,nwipreps,567
4.0,chuckdoogen,568
4.0,Canuck_Faithful,569
4.0,WTNH,570
4.0,OfficialMart8,571
4.0,baeagles,572
4.0,zmayo74,573
4.0,AmityCherish,574
4.0,jaysenhorn,575
4.0,DaveRiggert,576
4.0,LoCoSports,577
4.0,destinyventuraa,578
4.0,eduardoesparza0,579
4.0,triggz_34,580
4.0,hateonhay,581
4.0,NGSportsLink,582
4.0,Streamdotorg,583
4.0,pride_site,584
4.0,ChrisNTrevino,585
4.0,AHSbaseballWB6,586
4.0,__Mal93,587
4.0,kaidxddy,588
4.0,DaijaPassaro,589
4.0,KingsHawford,590
4.0,lesedi_dreamer,591
4.0,TreyVermeer,592
4.0,_slipperyyy,593
4.0,carsonwcary,594
4.0,EmilyKhrist,595
4.0,butsrslyjaiden,596
4.0,RiozStayChillin,597
4.0,PettyMurphy08,598
4.0,TheKillerSaeko,599
4.0,mlbianco__11,600
4.0,WykeCollege,601
4.0,EaglecrestFB,602
4.0,E_Pluribus_Wood,603
4.0,izzy_pizano,604
4.0,JaredK_33,605
4.0,melyoung53,606
4.0,theelginmaroons,607
4.0,SForward15,608
4.0,xvemxv,609
4.0,Greg_LaFountain,610
4.0,BernardPereda,611
4.0,Nonnnnnie,612
4.0,DJ_Rouge_1,613
4.0,marklakesideham,614
4.0,LockportLegend,615
3.6666666666666665,BIGPLAY_com,616
3.6666666666666665,kreos12,617
3.5,jonathantutim,618
3.5,LasVegasSun,619
3.5,RacMcCarthy,620
3.5,BurnbraeEarly,621
3.25,jilevin,622
3.25,JohnDoyle603,623
3.2,cfbcity,624
3.0,troywilliams_,625
3.0,Gracieee_W,626
3.0,CamroseCdnNews,627
3.0,noah_kiszka,628
3.0,LauerBrock,629
3.0,FatimaKdouh_,630
3.0,Gabe_Santos12,631
3.0,w5mccracken,632
3.0,steviexlievens,633
3.0,MadisonTindell,634
3.0,CoachTaglavia,635
3.0,BodegaaCat,636
3.0,ArmandoJ_arroyo,637
3.0,JrendanBenkins,638
3.0,TweedDrake,639
3.0,PomGirlProbz,640
3.0,khalidbink__,641
3.0,sportsrage,642
3.0,MorganBranum,643
3.0,CankertCallan,644
3.0,wwos,645
3.0,Aggiejayy,646
3.0,carlxmaria,647
3.0,wheresjvsh,648
3.0,TheOvo,649
3.0,PastTheWire,650
3.0,RealitySportsOn,651
3.0,mav_softball,652
3.0,ravensegovia,653
3.0,catosterman,654
3.0,TiannaFarias,655
3.0,DustyLehr,656
3.0,g_healy_,657
3.0,nikevision,658
3.0,The_Arsenal78,659
3.0,isaiahleavy,660
3.0,caiojmsantos,661
3.0,akifmalik,662
3.0,JacksonDechter,663
3.0,HonakerHSTigers,664
3.0,jeyahr3,665
3.0,bendirs1,666
3.0,mr_longgjohn,667
3.0,UngainlySword,668
3.0,yemialadee,669
3.0,a_torres777,670
3.0,YoungestBode,671
3.0,Itskidactive,672
3.0,BettingRepublic,673
3.0,HuwgoBoss,674
3.0,IAmDonawon,675
3.0,nicholaseagar,676
3.0,hsjrphoto,677
3.0,coachcott,678
3.0,ConrodTrey,679
3.0,IthacaGirlBBall,680
3.0,Hannah_Hill00,681
3.0,RingettePEI,682
3.0,YBTarentino,683
3.0,GCB_Sport,684
3.0,gcs_clanmorris,685
3.0,black_bile,686
3.0,mz_sonadores,687
3.0,griffjones83,688
3.0,HtOwNzOuTLaW713,689
3.0,skenny713,690
3.0,dddaaaidddeee,691
3.0,boopie_66,692
3.0,HilltoppersP,693
3.0,KeithReaser3,694
3.0,gamechangerscan,695
3.0,_RyanSpringer,696
3.0,NkanyeziKubheka,697
3.0,Defunct_David,698
3.0,briannacowing19,699
3.0,little_lyden,700
3.0,marklangdon,701
3.0,devbaxterr,702
3.0,SimaanHaadi,703
3.0,gaa_jp,704
3.0,__BJ_,705
3.0,RyanFenix,706
3.0,AlvinNelson_1,707
3.0,a_alxm,708
3.0,e_mrtz,709
3.0,WPerkinsGDT,710
3.0,jsderada6,711
3.0,GDTKYnews,712
3.0,Jskrilla98,713
3.0,USABA,714
3.0,PCW2k,715
3.0,HistoryDean,716
3.0,SpecSportsKY,717
3.0,00BAR1,718
3.0,TrujilloDerryl,719
3.0,EgfHigh,720
3.0,BMonzoRadio,721
3.0,tonilacole,722
3.0,sukivrb,723
3.0,TheBench_,724
3.0,scoremoore,725
3.0,levetsmcfc,726
3.0,JG2_Royals,727
3.0,MSPatriotsSB,728
3.0,skipdadood,729
3.0,staylorxc,730
3.0,SpirePhotos,731
3.0,ashleycobena,732
3.0,EGRIntel,733
3.0,DFS_Scores,734
3.0,robertsutton_PE,735
3.0,GinaOmolon,736
3.0,say_watz_reall,737
3.0,BataviasBestHS,738
3.0,OneAndOnlyLEE1,739
3.0,WindyC0ck,740
3.0,RogerARoss,741
3.0,LolayMark1,742
3.0,Emma_J899,743
3.0,SC_Varsity,744
3.0,SheilaTayloryyc,745
3.0,Sant_Jude,746
3.0,ricard_cardoso,747
3.0,circlecityconf,748
3.0,Derick_Byrd,749
3.0,CHFIOM,750
3.0,SydneyJohnston7,751
3.0,gbuck1968,752
3.0,SNNTV,753
3.0,CakesGod,754
3.0,stlucysabronhil,755
3.0,OfficialSitso,756
3.0,w_c_livesay,757
3.0,Hec18,758
3.0,GCHSFastpitch,759
3.0,TheCoachKenney,760
3.0,tendailyau,761
3.0,nkirby,762
3.0,holyfamilyscho2,763
3.0,ashlouxox,764
3.0,MikeJaytrackxc,765
3.0,AndrewVcourt,766
3.0,auth0,767
3.0,Bob_Lazzari,768
3.0,ProfSearle,769
3.0,drewmarsh18,770
3.0,cassidy_fortney,771
3.0,CruzRivas15,772
3.0,KristaW50563234,773
3.0,RobbieSincIair,774
3.0,bakery_board,775
3.0,aracelibelmonte,776
3.0,disteldc42,777
3.0,LizzieJonesuk,778
3.0,MetcalfeRoyalty,779
3.0,lindsbernstrom,780
3.0,MrsPowell714,781
3.0,PaulClark_UTV,782
3.0,hoganwatford,783
3.0,pv_vikingfb,784
3.0,TerryDavisOLW,785
3.0,EslieBanga,786
3.0,Gabby9fonseca,787
3.0,Blackfulani_,788
3.0,sawyer_campbell,789
3.0,KingBobbyWdlnds,790
3.0,Dannyhaslam,791
3.0,Shape_Magazine,792
3.0,brianbuck13,793
3.0,616_sports_,794
3.0,iRada__,795
3.0,JamieTLD,796
3.0,blondeinside101,797
3.0,Brxmh__,798
3.0,ChasingSnyder,799
3.0,TSN_Parody,800
3.0,540zCIG,801
3.0,amy_morris13,802
3.0,waughw0,803
3.0,steveysofar,804
3.0,_Mr_Armstrong,805
3.0,Geo_Headlines,806
3.0,csellars3,807
3.0,Seamus_1967,808
3.0,waluigi_pic_bot,809
3.0,MartimMadeira15,810
3.0,Spannaarr_95,811
3.0,idkbutpipa,812
3.0,fossil959,813
3.0,Asuaje_20,814
3.0,SceloZitha,815
3.0,lindalumoore,816
3.0,ChantelMcCabeGC,817
3.0,JayRed1771,818
3.0,dionne_noonan,819
3.0,heymiller,820
3.0,alexissevans,821
3.0,FootballWest,822
3.0,philatticus,823
3.0,williamsonsrc,824
3.0,JvckCity_,825
3.0,ForbesTech,826
3.0,Follow_The_Rock,827
3.0,MalloryMaddox33,828
3.0,ljbeebe,829
3.0,mintberryjaz,830
3.0,RMTAO,831
3.0,IniAzamAzhar,832
3.0,stkrd,833
3.0,jordynmartin23,834
3.0,Shera92,835
3.0,AaronBensink,836
3.0,HarmlessTroll69,837
3.0,claydeezy,838
3.0,kingsvball,839
3.0,JDale_Images,840
3.0,waizmanzoor,841
3.0,BballMomEtc,842
3.0,sakurras,843
3.0,erikaahall,844
3.0,ManBearFrog,845
3.0,arodxxiii,846
3.0,Topwaffler,847
3.0,hannherb,848
3.0,JLayman44,849
3.0,Cody_Banet_22,850
3.0,Kdoingthings,851
3.0,fontes_wayne,852
3.0,twofools28,853
3.0,abi_abz25,854
3.0,Jazzy_Jay77,855
3.0,CincyGames,856
3.0,CPinchorski211,857
3.0,aldoughty,858
3.0,moyni1414,859
3.0,beta_commando,860
3.0,Dhandre_,861
3.0,CHHSathletics1,862
3.0,dannydalyLK,863
3.0,Spursian_Empire,864
3.0,6abc,865
3.0,vvpr13,866
3.0,eli_esterline,867
3.0,TheNinersWire,868
3.0,AH_XCIII,869
3.0,miss_ennis,870
3.0,15_keegan_15,871
3.0,barsonboiley,872
3.0,JeffWillets,873
2.75,Fergus_Connolly,874
2.75,NATAS_LGL,875
2.6666666666666665,chriscote954,876
2.6666666666666665,nolanherr_,877
2.5,MegMcLaughlinDA,878
2.5,KidHarris81,879
2.5,GreenysPunk,880
2.5,DickieV,881
2.5,imjusgreatness,882
2.5,ChelseaHandball,883
2.5,DrCraigDuncan,884
2.5,LorenzoJReynaSM,885
2.5,NationBarbados,886
2.5,McclintockAmy,887
2.5,harislfc8,888
2.5,RendezView,889
2.5,nodenet,890
2.5,professorbriggs,891
2.5,ReutersPolitics,892
2.3333333333333335,joe_manniello,893
2.0,AscensionAstros,894
2.0,PlayUSAnews,895
2.0,FNTSYRadio,896
2.0,dwsmall8,897
2.0,Braw_Lads,898
2.0,wfnz,899
2.0,Cavsanada,900
2.0,connpost,901
2.0,IndycarUK,902
2.0,gamesclips,903
2.0,axxepackes,904
2.0,sagal786,905
2.0,ALT1053Radio,906
2.0,TheSailorNation,907
2.0,ScotWomenSport,908
2.0,SPROTSTAKES,909
2.0,HamlettJaccari,910
2.0,PrepHoopsAZ,911
2.0,lmisene,912
2.0,HusnaaVhora,913
1.8333333333333333,CoachMGW,914
1.8,daysofreaction,915
1.75,tobias_bass,916
1.7142857142857142,JHCroix,917
1.6666666666666667,atkins_caleb,918
1.6666666666666667,crainsdetroit,919
1.6666666666666667,SSalisburyShow,920
1.6666666666666667,RJP_III,921
1.6,IrishTimesSport,922
1.6,protect4ever,923
1.5,ColtonBlakley,924
1.5,zampierieliza_4,925
1.5,kevinlilleypro,926
1.5,RayTrifari,927
1.5,fletcher_dyer,928
1.5,FiOS1NewsNJ,929
1.5,KennettSportsCo,930
1.5,SportsGod_3,931
1.5,TJEck_TV,932
1.5,67scarlette,933
1.5,Don_Seanado,934
1.5,MrsPowerGrade3,935
1.5,myharbors,936
1.5,SequoiaMSGiants,937
1.5,Fly64,938
1.5,BBallWallSt,939
1.5,S_Spin_Podcast,940
1.5,MickleoverSFC,941
1.5,nativexicana,942
1.5,MangoReturn,943
1.5,LiamKelleher,944
1.4615384615384615,brondmanmusic,945
1.3333333333333333,MikeyCookie_,946
1.3333333333333333,NombreEsJustin,947
1.3333333333333333,PattiBrookd,948
1.25,gretalove115,949
1.1666666666666667,russinthezone,950
1.0,itsdarlasway,951
1.0,opentdb,952
1.0,LanceMcAlister,953
1.0,goals_brasil,954
1.0,969thegame,955
1.0,hurladelia,956
1.0,MattFurjanicJr,957
1.0,TheLinesUS,958
1.0,FoxSportsWhg,959
1.0,ObanlaWasiu,960
1.0,hassfutebol,961
1.0,MattArlia,962
1.0,BurtonG_Primary,963
1.0,Kantoraketti,964
1.0,DazzHulsee,965
1.0,Cllr_Mike_Green,966
1.0,TaylorCarp999,967
